business_id,attributes.Ambience.divey,attributes.Dietary Restrictions.vegan,attributes.Happy Hour,hours.Thursday.open,attributes.Order at Counter,attributes.Hair Types Specialized In.africanamerican,attributes.Hair Types Specialized In.kids,attributes.BYOB,hours.Friday.open,categories,latitude,attributes.Outdoor Seating,attributes.Alcohol,attributes.Ambience.classy,attributes.Payment Types.mastercard,attributes.Parking.lot,attributes.Ambience.touristy,attributes.Corkage,hours.Tuesday.open,attributes.Good For.brunch,attributes.Payment Types.amex,name,hours.Monday.open,attributes.Waiter Service,attributes.Parking.street,attributes.Ambience.hipster,attributes.BYOB/Corkage,attributes.Hair Types Specialized In.straightperms,attributes.Music.live,attributes.Dietary Restrictions.dairy-free,attributes.Music.background_music,attributes.Price Range,attributes.Good For.breakfast,attributes.Parking.garage,attributes.Music.karaoke,attributes.Good For Dancing,review_count,attributes.Hair Types Specialized In.asian,state,attributes.Accepts Credit Cards,hours.Friday.close,attributes.Good For.lunch,attributes.Good For Kids,attributes.Parking.valet,attributes.Take-out,full_address,hours.Thursday.close,attributes.Hair Types Specialized In.coloring,attributes.Payment Types.cash_only,attributes.Good For.dessert,attributes.Music.video,attributes.Dietary Restrictions.halal,attributes.Takes Reservations,hours.Saturday.open,attributes.Ages Allowed,attributes.Ambience.trendy,attributes.Delivery,hours.Wednesday.close,attributes.Wi-Fi,open,city,attributes.Payment Types.discover,attributes.Wheelchair Accessible,attributes.Dietary Restrictions.gluten-free,stars,attributes.Payment Types.visa,type,attributes.Caters,attributes.Ambience.intimate,attributes.Music.playlist,attributes.Good For.latenight,attributes.Good For.dinner,attributes.Coat Check,longitude,hours.Monday.close,attributes.Hair Types Specialized In.extensions,hours.Tuesday.close,hours.Saturday.close,attributes.Good for Kids,attributes.Parking.validated,hours.Sunday.open,attributes.Accepts Insurance,attributes.Music.dj,attributes.Dietary Restrictions.soy-free,attributes.Has TV,hours.Sunday.close,attributes.Ambience.casual,attributes.By Appointment Only,attributes.Dietary Restrictions.kosher,attributes.Dogs Allowed,attributes.Drive-Thru,attributes.Dietary Restrictions.vegetarian,hours.Wednesday.open,attributes.Noise Level,attributes.Smoking,attributes.Attire,attributes.Hair Types Specialized In.curly,attributes.Good For Groups,neighborhoods,attributes.Open 24 Hours,attributes.Ambience.romantic,attributes.Hair Types Specialized In.perms,attributes.Music.jukebox,attributes.Ambience.upscale
vGt423O4ke2dX-84GWm1SQ,,,,12:00,,,,,12:00,Active Life;Dance Studios;Arts & Entertainment;Performing Arts;Fitness & Instruction,33.6138468,,,,,,,,12:00,,,Arthur Murray Franchised Dance Studios,12:00,,,,,,,,,,,,,,5,,AZ,,22:00,,,,,"7835 E Redfield Rd
Ste 206
Scottsdale, AZ 85260",22:00,,,,,,,,,,,22:00,,TRUE,Scottsdale,,,,4.5,,business,,,,,,,-111.9120408,22:00,,22:00,,TRUE,,,,,,,,,,,,,,12:00,,,,,,,,,,,
qvi4EBw7Ml8Mr5Xg2xMoDg,,,,9:00,,,,,9:00,Makeup Artists;Beauty & Spas,33.5818874,,,,,FALSE,,,9:00,,,Marilyn's Make-Up Magic,9:00,,FALSE,,,,,,,3,,FALSE,,,7,,AZ,TRUE,17:00,,,FALSE,,"7425 E Shea Blvd
Ste 105
Scottsdale, AZ 85260",17:00,,,,,,,,,,,17:00,,TRUE,Scottsdale,,,,5,,business,,,,,,,-111.9214187,17:00,,17:00,,,FALSE,,,,,,,,TRUE,,,,,9:00,,,,,,,,,,,
xI0UZH734lJtm39DbLf-Bw,FALSE,,,,,,,FALSE,,Mexican;Restaurants,33.625484,TRUE,full_bar,FALSE,,TRUE,FALSE,,,FALSE,,Arriba Mexican Grill,,TRUE,FALSE,FALSE,no,,,,,2,FALSE,FALSE,,,106,,AZ,TRUE,,TRUE,TRUE,FALSE,TRUE,"15236 N Pima Rd
Scottsdale, AZ 85260",,,,FALSE,,,FALSE,,,FALSE,FALSE,,no,TRUE,Scottsdale,,TRUE,,2.5,,business,TRUE,FALSE,,FALSE,TRUE,,-111.891628,,,,,TRUE,FALSE,,,,,TRUE,,TRUE,,,,,,,average,,casual,,TRUE,,,FALSE,,,FALSE
jkY15kOkFfL_bOXVps-sZw,,,,10:00,,,,,10:00,Home Services;Contractors,33.6278666,,,,,,,,10:00,,,Papagno's Marble and Granite,10:00,,,,,,,,,,,,,,10,,AZ,FALSE,17:00,,,,,"15716 N 76th St
Scottsdale, AZ 85260",17:00,,,,,,,11:00,,,,17:00,,TRUE,Scottsdale,,,,4.5,,business,,,,,,,-111.9168972,17:00,,17:00,16:00,,,,,,,,,,,,,,,10:00,,,,,,,,,,,
NAWY7I32ZsuAE74ixZakMg,,,,8:00,,,,,8:00,Doctors;Beauty & Spas;Hair Removal;Skin Care;Health & Medical;Laser Hair Removal;Dermatologists,33.513467,,,,,TRUE,,,8:00,,,Van Dyke Laser and Skin Care,8:00,,FALSE,,,,,,,3,,FALSE,,,6,,AZ,TRUE,17:00,,,FALSE,,"5206 N Scottsdale Rd
Paradise Valley, AZ 85253",19:00,,,,,,,8:00,,,,17:00,,TRUE,Paradise Valley,,TRUE,,4.5,,business,,,,,,,-111.9263751,17:00,,17:00,12:00,,FALSE,,,,,,,,FALSE,,,,,8:00,,,,,,,,,,,
ECtNrwcl5P74qwVGFi3hoQ,,,,,,,,,,Property Management;Home Services;Real Estate,33.635419,,,,,,,,,,,Amcor Property Professional,,,,,,,,,,,,,,,3,,AZ,,,,,,,"16441 N 91st Street
Suite 104
Scottsdale, AZ 85260",,,,,,,,,,,,,,TRUE,Scottsdale,,,,1,,business,,,,,,,-111.884328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xL591AG5VsUpnWiedgRFBw,,,,,,,,,,Active Life;Golf,33.5897379,,,,,,,,,,,Starfire Golf Club At Scottsdale Country Club,,,,,,,,,,,,,,,25,,AZ,,,,,,,"11500 N Hayden Road
Scottsdale, AZ 85260",,,,,,,,,,,,,,TRUE,Scottsdale,,,,3,,business,,,,,,,-111.91203,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
bCibx5zOsZhAP6Ts5VaBsA,,,,9:00,,,,,9:00,Shopping;Mobile Phones,33.62242207,,,,,FALSE,,,9:00,,,Sprint,11:00,,FALSE,,,,,,,3,,FALSE,,,5,,AZ,TRUE,20:00,,,FALSE,,"15050 N Northsight Blvd
Ste 109
Scottsdale, AZ 85260",20:00,,,,,,,9:00,,,,20:00,,TRUE,Scottsdale,,,,2,,business,,,,,,,-111.8970548,19:00,,20:00,21:00,,FALSE,9:00,,,,,21:00,,,,,,,9:00,,,,,,,,,,,
a4o4Y8GXH7wRKXOkPP_6TA,FALSE,,,,,,,,,American (Traditional);Restaurants,33.5828716,FALSE,full_bar,FALSE,,TRUE,FALSE,,,FALSE,,Chilis Grill And Bar,,TRUE,FALSE,FALSE,,,,,,2,FALSE,FALSE,,,29,,AZ,TRUE,,TRUE,,FALSE,TRUE,"8612 E Shea Blvd
Scottsdale, AZ 85260",,,,FALSE,,,FALSE,,,FALSE,FALSE,,no,TRUE,Scottsdale,,TRUE,,3,,business,FALSE,FALSE,,FALSE,FALSE,,-111.894515,,,,,TRUE,FALSE,,,,,TRUE,,TRUE,,,,,,,average,,casual,,TRUE,,,FALSE,,,FALSE
Q7Yo02l--O9KMWYYNukY0w,,,,,,,,,,Hardware Stores;Shopping;Home & Garden,33.6335017,,,,,,,,,,,Dillon Precision Products,,,,,,,,,,,,,,,8,,AZ,TRUE,,,,,,"8009 E Dillons Way
Scottsdale, AZ 85260",,,,,,,,,,,,,,TRUE,Scottsdale,,,,5,,business,,,,,,,-111.9064579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9p_PT8qXvaRWbuZHCSqXA,FALSE,,,,,,,,,Fast Food;Restaurants,33.5822191,TRUE,none,FALSE,,FALSE,FALSE,,,FALSE,,Arbys,,FALSE,FALSE,FALSE,,,,,,2,FALSE,FALSE,,,5,,AZ,TRUE,,FALSE,,FALSE,TRUE,"7204 E Shea Blvd
Scottsdale, AZ 85260",,,,FALSE,,,FALSE,,,FALSE,FALSE,,no,TRUE,Scottsdale,,TRUE,,3.5,,business,FALSE,FALSE,,FALSE,FALSE,,-111.9242461,,,,,TRUE,FALSE,,,,,TRUE,,FALSE,,,,TRUE,,,quiet,,casual,,TRUE,,,FALSE,,,FALSE
a3OSUa8jQdwpc5Wfgz0G4g,,,,9:30,,,,,9:30,Local Services;Self Storage,33.6175057,,,,,,,,9:30,,,Public Storage,9:30,,,,,,,,,,,,,,6,,AZ,TRUE,18:00,,,,,"14401 N Hayden Rd
Scottsdale, AZ 85260",18:00,,,,,,,9:30,,,,18:00,,TRUE,Scottsdale,,,,4,,business,,,,,,,-111.9082526,18:00,,18:00,17:00,,,9:30,,,,,17:00,,,,,,,9:30,,,,,,,,,,,
0GaDryqh_sf7cwl1TPMMIw,,,,13:00,,,,,,Active Life;Martial Arts;Fitness & Instruction,33.63947,,,,,,,,13:00,,,"Scottsdale Martial Arts Center, Inc",13:00,,,,,,,,,,,,,,4,,AZ,,,,,,,"9151 E Bell Rd
Ste 101
Scottsdale, AZ 85260",21:00,,,,,,,,,,,21:00,,TRUE,Scottsdale,,,,5,,business,,,,,,,-111.884437,21:00,,21:00,,TRUE,,,,,,,,,,,,,,13:00,,,,,,,,,,,
MAFjNfDWJRgWCw8IOC7mew,FALSE,,,10:30,TRUE,,,,10:30,Mexican;Restaurants,33.5823409,TRUE,full_bar,FALSE,,TRUE,FALSE,,10:30,FALSE,,Blue Burrito Grille,10:30,FALSE,FALSE,FALSE,,,,,,1,FALSE,FALSE,,,65,,AZ,TRUE,22:00,TRUE,TRUE,FALSE,TRUE,"7318 E Shea Blvd
Ste 101
Scottsdale, AZ 85260",22:00,,,FALSE,,,FALSE,10:30,,FALSE,FALSE,22:00,free,FALSE,Scottsdale,,TRUE,,3.5,,business,TRUE,FALSE,,FALSE,TRUE,,-111.923883,22:00,,22:00,22:00,TRUE,FALSE,10:30,,,,TRUE,21:00,TRUE,,,,,,10:30,average,,casual,,TRUE,,,FALSE,,,FALSE
tVeQQiToNbFm7kwuBEZPNg,,,,9:00,,,,,9:00,Hair Salons;Beauty & Spas,33.626939,,,,,FALSE,,,9:00,,,Cool Cuts 4 Kids,9:00,,FALSE,,,,,,,1,,FALSE,,,4,,AZ,TRUE,19:00,,,FALSE,,"15640 N Pima Rd Ste B-3
Sonora Shopping Center
Scottsdale, AZ 85260",19:00,,,,,,,9:00,,,,19:00,,TRUE,Scottsdale,,,,4.5,,business,,,,,,,-111.891094,19:00,,19:00,19:00,TRUE,FALSE,10:00,,,,,17:00,,TRUE,,,,,9:00,,,,,,,,,,,
kBRRKc8Iq7yMt1egofks_A,,,,,,,,,,Electronics;Shopping,33.6215679,,,,,FALSE,,,,,,Ultimate Electronics,,,FALSE,,,,,,,2,,FALSE,,,3,,AZ,TRUE,,,,FALSE,,"15020 N Northsight Blvd
Scottsdale, AZ 85260",,,,,,,,,,,,,,FALSE,Scottsdale,,TRUE,,4.5,,business,,,,,,,-111.8971547,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
OZ8zJkZ9QQV89NkXnfQ8bQ,,,,10:00,,,,,10:00,"Used, Vintage & Consignment;Fashion;Shopping;Home & Garden;Furniture Stores",33.614308,,,,,TRUE,,,10:00,,,Airpark Consignment,10:00,,FALSE,,,,,,,2,,FALSE,,,7,,AZ,TRUE,17:00,,,FALSE,,"7848 E Redfield Rd
Ste 17
Scottsdale, AZ 85260",17:00,,,,,,,10:00,,,,17:00,,TRUE,Scottsdale,,,,5,,business,,,,,,,-111.911034,17:00,,17:00,17:00,,FALSE,10:00,,,,,17:00,,,,,,,10:00,,,,,,,,,,,
iA5_BIxzVc6KBg1YcFy9sg,,,,8:00,,,,,8:00,Bakeries;Food;Caterers;Event Planning & Services;American (New);Restaurants,33.6118189,,,,,,,,8:00,,,Wildflower Bread Company,8:00,,,,,,,,,,,,,,4,,AZ,,17:00,,,,,"7755 E Gray Rd
Scottsdale, AZ 85260",17:00,,,,,,,,,,,17:00,,TRUE,Scottsdale,,,,5,,business,FALSE,,,,,,-111.912939,17:00,,17:00,,,,,,,,FALSE,,,,,,,,8:00,average,,casual,,FALSE,,,,,,
Xbxve72Hp5cWWj96ThGNtg,,,,,,,,,,Pizza;Restaurants,33.6369667,TRUE,full_bar,,,TRUE,,,,FALSE,,"Pizza Picazzo, LLC",,TRUE,FALSE,,,,,,,2,FALSE,FALSE,,,26,,AZ,TRUE,,TRUE,TRUE,FALSE,TRUE,"7325 E Frank Lloyd Wrght Blvd
Scottsdale, AZ 85260",,,,FALSE,,,,,,,,,,FALSE,Scottsdale,,TRUE,,3,,business,,,,FALSE,FALSE,,-111.9222616,,,,,TRUE,FALSE,,,,,,,,,,,,,,,,casual,,TRUE,,,,,,
LzNJLEIo4gh-X_rmDkNkNg,FALSE,,TRUE,11:00,,,,FALSE,11:00,Pubs;Bars;American (New);Nightlife;Restaurants,33.6283902,TRUE,full_bar,FALSE,,TRUE,FALSE,,11:00,FALSE,,Four Peaks Grill & Tap,10:00,TRUE,FALSE,FALSE,no,,,,,2,FALSE,FALSE,,FALSE,306,,AZ,TRUE,1:00,TRUE,TRUE,FALSE,TRUE,"15745 N Hayden Rd
Ste D5-7
Scottsdale, AZ 85260",1:00,,,FALSE,,,FALSE,11:00,,FALSE,FALSE,1:00,no,TRUE,Scottsdale,,TRUE,,4,,business,FALSE,FALSE,,TRUE,TRUE,FALSE,-111.893335,1:00,,1:00,1:00,FALSE,FALSE,11:00,,FALSE,,TRUE,1:00,TRUE,,,FALSE,,,11:00,loud,outdoor,casual,,TRUE,,,FALSE,,,FALSE
uG5yrHPZkgP1dlSnmcM8lA,FALSE,,,6:00,,,,,6:00,Food;Bagels;Breakfast & Brunch;Delis;Restaurants,33.627288,TRUE,none,FALSE,,TRUE,FALSE,,6:00,FALSE,,Big City Bagels & Deli,6:00,FALSE,FALSE,FALSE,,,,,,1,TRUE,FALSE,,,42,,AZ,TRUE,14:30,FALSE,,FALSE,TRUE,"15681 N Hayden Rd
Ste E1
Scottsdale, AZ 85260",14:30,,,FALSE,,,FALSE,6:00,,FALSE,FALSE,14:30,,TRUE,Scottsdale,,TRUE,,4,,business,,FALSE,,FALSE,FALSE,,-111.89567,14:30,,14:30,14:30,TRUE,FALSE,7:00,,,,FALSE,14:30,TRUE,,,,,,6:00,average,,casual,,FALSE,,,FALSE,,,FALSE
sb_hH5tw8_0bf5rpuqyIGg,,,,8:00,,,,,8:00,Shopping;Home Services;Building Supplies;Home & Garden;Kitchen & Bath;Home Decor,33.6193454,,,,,FALSE,,,8:00,,,Arizona Tile,8:00,,FALSE,,,,,,,3,,FALSE,,,4,,AZ,TRUE,17:00,,,FALSE,,"14700 N Hayden Rd
Scottsdale, AZ 85260",17:00,,,,,,,9:00,,,,17:00,,TRUE,Scottsdale,,,,4,,business,,,,,,,-111.9082664,17:00,,17:00,15:00,,FALSE,,,,,,,,,,,,,8:00,,,,,,,,,,,
ayjTrIEEbeFPnAqcjT98qg,,,,,,,,,,Active Life;Hot Air Balloons,33.6230412,,,,,,,,,,,Unicorn Balloon,,,,,,,,,,,,,,,6,,AZ,,,,,,,"15001 N 74th St
Ste F
Scottsdale, AZ 85260",,,,,,,,,,,,,,FALSE,Scottsdale,,,,4,,business,,,,,,,-111.9197804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m5hMJ7SPIK7are8SykvlvA,,,,6:00,,,,,6:00,Hardware Stores;Shopping;Nurseries & Gardening;Appliances;Home & Garden,33.625149,,,,,FALSE,,,6:00,,,The Home Depot,6:00,,FALSE,,,,,,,2,,FALSE,,,12,,AZ,TRUE,22:00,,,FALSE,,"15499 N Hayden Rd
Scottsdale, AZ 85260",22:00,,,,,,,6:00,,,,22:00,,TRUE,Scottsdale,,,,4,,business,,,,,,,-111.896291,22:00,,22:00,22:00,,FALSE,7:00,,,,,20:00,,,,,,,6:00,,,,,,,,,,,
_Gk8RkqSf3g0-wgxFK0Uvg,,,,8:00,,,,,8:00,Doctors;Health & Medical;Family Practice,33.628306,,,,,,,,8:00,,,Stephen Fry MD,8:00,,,,,,,,,,,,,,4,,AZ,,17:00,,,,,"15720 N Greenway Hayden Loop
Scottsdale, AZ 85260",17:00,,,,,,,,,,,17:00,,TRUE,Scottsdale,,,,3,,business,,,,,,,-111.91572,17:00,,17:00,,,,,,,,,,,TRUE,,,,,8:00,,,,,,,,,,,
QNUpPMDpIo6gkLNNnOPXMw,,,,,,,,,,Shopping;Interior Design;Home Services;Home & Garden;Furniture Stores,33.633075,,,,,FALSE,,,,,,Parnian Furniture Design & Manufacturin,,,FALSE,,,,,,,4,,FALSE,,,8,,AZ,TRUE,,,,FALSE,,"16219 N 82nd St
Scottsdale, AZ 85260",,,,,,,,,,,,,,TRUE,Scottsdale,,TRUE,,4,,business,,,,,,,-111.903223,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
Pr9rQKypHgC_J1AfufxzIw,FALSE,,,6:00,,,,,6:00,Bakeries;Food;Sandwiches;Restaurants,33.62773584,TRUE,none,FALSE,,TRUE,FALSE,,6:00,FALSE,,Wildflower Bread Company,6:00,FALSE,FALSE,FALSE,,,,,,2,FALSE,FALSE,,,109,,AZ,TRUE,21:00,TRUE,,FALSE,TRUE,"15640 N Hayden Rd
Scottsdale, AZ 85260",21:00,,,FALSE,,,FALSE,7:00,,FALSE,FALSE,21:00,free,TRUE,Scottsdale,,TRUE,,4,,business,TRUE,FALSE,,FALSE,FALSE,,-111.8916025,21:00,,21:00,21:00,TRUE,FALSE,7:00,,,,FALSE,20:00,TRUE,,,,,,6:00,average,,casual,,TRUE,,,FALSE,,,FALSE
1N3D381l_VZZY4ZH-vpDww,,,,8:30,,,,,8:30,Optometrists;Health & Medical,33.5824859,,,,,,,,8:30,,,Riviera Opticare,8:30,,,,,,,,,,,,,,8,,AZ,,18:00,,,,,"8752 E Shea Blvd Ste C9
Ste 125
Scottsdale, AZ 85260",18:00,,,,,,,10:00,,,,18:00,,TRUE,Scottsdale,,,,4.5,,business,,,,,,,-111.892395,18:00,,18:00,14:00,,,,,,,,,,TRUE,,,,,8:30,,,,,,,,,,,
kwo6AogUjIG1qk-doJdFeQ,,,,,,,,,,Shopping;Home & Garden;Furniture Stores,33.6212432,,,,,FALSE,,,,,,Razmataz A Distinctive Furniture & Accessories Store,,,FALSE,,,,,,,,,FALSE,,,5,,AZ,TRUE,,,,FALSE,,"15010 N Hayden Road
Scottsdale, AZ 85260",,,,,,,,,,,,,,TRUE,Scottsdale,,TRUE,,3,,business,,,,,,,-111.9067933,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
Tgf8Q9NuS-Om32C9yisydg,,,,9:00,,,,,9:00,Flowers & Gifts;Shopping;Florists,33.58273417,,,,,FALSE,,,9:00,,,North Scottsdale Floral,9:00,,FALSE,,,,,,,2,,FALSE,,,4,,AZ,TRUE,17:00,,,FALSE,,"8776 E Shea Blvd
Ste B3B
Scottsdale, AZ 85260",17:00,,,,,,,,,,,17:00,,TRUE,Scottsdale,,TRUE,,5,,business,,,,,,,-111.8923187,17:00,,17:00,,,FALSE,,,,,,,,,,TRUE,,,9:00,,,,,,,,,,,
aljaT41Exv3SBrQrODdiYw,,,,,,,,,,Home Services;Pool Cleaners,33.5822836,,,,,,,,,,,Paddock Pools Patios & Spas,,,,,,,,,,,,,,,10,,AZ,TRUE,,,,,,"8718 E Shea Boulevard
Scottsdale, AZ 85260",,,,,,,,,,,,,,TRUE,Scottsdale,,,,1.5,,business,,,,,,,-111.8920671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vx7-xbazum3dgo3Qj3i4pQ,FALSE,,,8:00,,,,,8:00,Mexican;Restaurants,33.5818749,TRUE,full_bar,FALSE,,TRUE,FALSE,,8:00,FALSE,,La Fonda Del Sol,8:00,TRUE,FALSE,FALSE,,,,,,2,FALSE,FALSE,,,94,,AZ,TRUE,22:00,TRUE,TRUE,FALSE,TRUE,"7223 E Shea Blvd
Scottsdale, AZ 85260",21:00,,,FALSE,,,FALSE,8:00,,FALSE,FALSE,21:00,no,TRUE,Scottsdale,,TRUE,,4,,business,TRUE,FALSE,,FALSE,TRUE,,-111.924828,21:00,,21:00,22:00,TRUE,FALSE,11:00,,,,TRUE,21:00,TRUE,,,,,,8:00,average,,casual,,TRUE,,,FALSE,,,FALSE
g4MFYkJwnjKpsswkcs3BIQ,,,,,,,,,,Beauty & Spas;Nail Salons,33.6277306,,,,,FALSE,,,,,,Paulene Nail Salon,,,FALSE,,,,,,,2,,FALSE,,,7,,AZ,TRUE,,,,FALSE,,"15640 N Pima Rd
Scottsdale, AZ 85260",,,,,,,,,,,,,,TRUE,Scottsdale,,,,4.5,,business,,,,,,,-111.8910057,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
u2pth8fvWRF8bkvGOfunyA,,,,9:00,,,,,9:00,Sporting Goods;Bikes;Shopping,33.581874,,,,,FALSE,,,9:00,,,Bikes Of Scottsdale,9:00,,FALSE,,,,,,,2,,FALSE,,,6,,AZ,TRUE,18:00,,,FALSE,,"7229 E Shea Blvd
Scottsdale, AZ 85260",18:00,,,,,,,9:00,,,,18:00,,TRUE,Scottsdale,,,,4.5,,business,,,,,,,-111.92463,18:00,,18:00,18:00,,FALSE,11:00,,,,,16:00,,,,,,,9:00,,,,,,,,,,,
xPSLlgEewbXbjsy-LdsBsg,FALSE,,,,,,,,,Breakfast & Brunch;Delis;Sandwiches;Restaurants,33.6260369,FALSE,,FALSE,,FALSE,FALSE,,,FALSE,,Lucy's Cafe & Grill,,,FALSE,FALSE,,,,,,1,FALSE,FALSE,,,4,,AZ,TRUE,,FALSE,,FALSE,TRUE,"7678 E Greenway Rd
Ste 104
Scottsdale, AZ 85260",,,,FALSE,,,FALSE,,,FALSE,TRUE,,,TRUE,Scottsdale,,,,4,,business,TRUE,FALSE,,FALSE,FALSE,,-111.915163,,,,,FALSE,FALSE,,,,,FALSE,,FALSE,,,,,,,quiet,,casual,,TRUE,,,FALSE,,,FALSE
vDS7Z48COEEorjntkm3oHg,,,,9:00,,,,,9:00,Interior Design;Home Services;Contractors,33.616023,,,,,,,,9:00,,,Closet Factory,9:00,,,,,,,,,,,,,,3,,AZ,TRUE,17:00,,,,,"14425 N 79th St
Ste H
Scottsdale, AZ 85260",17:00,,,,,,,10:00,,,,17:00,,TRUE,Scottsdale,,,,3.5,,business,,,,,,,-111.909191,17:00,,17:00,15:00,,,,,,,,,,,,,,,9:00,,,,,,,,,,,
qsZpOYEttt8spp4n7YWZyQ,,,,8:00,,,,,8:00,Automotive;Auto Parts & Supplies,33.619639,,,,,,,,8:00,,,Unique Upholstery,8:00,,,,,,,,,,,,,,6,,AZ,,16:00,,,,,"8260 E Raintree Dr
Ste 2
Scottsdale, AZ 85260",16:00,,,,,,,,,,,16:00,,TRUE,Scottsdale,,,,4,,business,,,,,,,-111.9026,16:00,,16:00,,,,,,,,,,,,,,,,8:00,,,,,,,,,,,
T_L1_fXv6ovC_kSrFds8qQ,,,,,,,,,,Churches;Religious Organizations,33.58472734,,,,,,,,,,,St. Patrick Catholic Community,,,,,,,,,,,,,,,13,,AZ,,,,,,,"10815 N 84th St
Scottsdale, AZ 85260",,,,,,,,,,,,,,TRUE,Scottsdale,,,,4,,business,,,,,,,-111.8989062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XMVEuLCSUJofenx666V0CQ,,,,7:00,,,,,7:00,Health & Medical;Physical Therapy,33.6310534,,,,,,,,7:00,,,Desert Institute of Physical Therapy,7:00,,,,,,,,,,,,,,3,,AZ,,18:00,,,,,"15953 N Greenway Hayden Loop
Scottsdale, AZ 85260",18:00,,,,,,,,,,,18:00,,TRUE,Scottsdale,,,,5,,business,,,,,,,-111.9098591,18:00,,18:00,,,,,,,,,,,TRUE,,,,,7:00,,,,,,,,,,,
aG8e8tQDQXP3zorRLfY09A,,,,8:00,,,,,9:00,Health & Medical;Periodontists;Dentists;General Dentistry;Cosmetic Dentists,33.601973,,,,,,,,8:00,,,American Family Dentistry,8:00,,,,,,,,,,,,,,8,,AZ,,14:00,,,,,"14201 N Hayden Rd
Ste D3
Scottsdale, AZ 85260",17:00,,,,,,,,,,,15:00,,TRUE,Scottsdale,,,,3.5,,business,,,,,,,-111.88792,18:00,,17:00,,,,,,,,,,,TRUE,,,,,7:00,,,,,,,,,,,
keoL72IRo8dUbXyQ4wfN7Q,,,,8:00,,,,,8:00,Automotive;Auto Detailing,33.616146,,,,,,,,8:00,,,Airpark Auto Detailing,8:00,,,,,,,,,,,,,,4,,AZ,,17:00,,,,,"7655 E Evans Rd
Ste 6
Scottsdale, AZ 85260",17:00,,,,,,,8:00,,,,17:00,,TRUE,Scottsdale,,,,4,,business,,,,,,,-111.915061,17:00,,17:00,13:00,,,,,,,,,,,,,,,8:00,,,,,,,,,,,
LrgOTuILGxG1of5iYBgktA,,,,,,,,,,Seafood;Restaurants,33.63646,,,,,FALSE,,,,FALSE,,Redfish,,TRUE,FALSE,,,,,,,,FALSE,FALSE,,,3,,AZ,,,FALSE,,FALSE,,"7401 E Frnk Llyd Wrght Blvd
Scottsdale, AZ 85260",,,,FALSE,,,,,,,,,,FALSE,Scottsdale,,,,4,,business,,,,FALSE,FALSE,,-111.920975,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
n4mfUCDXHsg0GH50HzJpug,,,TRUE,11:00,,,,FALSE,11:00,Bars;American (New);Nightlife;Restaurants,33.582876,TRUE,full_bar,,,TRUE,,FALSE,11:00,FALSE,,Rock Bottom Restaurant & Brewery,11:00,TRUE,FALSE,,,,,,,2,FALSE,FALSE,,,24,,AZ,TRUE,1:00,FALSE,TRUE,FALSE,TRUE,"8668 E Shea Blvd
Scottsdale, AZ 85260",0:00,,,FALSE,,,TRUE,11:00,,,FALSE,0:00,,FALSE,Scottsdale,,TRUE,,3.5,,business,,,,FALSE,TRUE,FALSE,-111.895256,0:00,,0:00,1:00,FALSE,FALSE,11:00,,,,,0:00,,,,,,,11:00,,outdoor,casual,,TRUE,,,,,,
YIcbTOdVuJQ19J2yfzePiw,,,,8:00,,,,,8:00,Food;Coffee & Tea,33.6292537,TRUE,,,,TRUE,,,8:00,,,China Mist Tea Company,8:00,,FALSE,,,,,,,1,,FALSE,,,4,,AZ,TRUE,17:00,,,FALSE,,"7435 East Tierra Buena Lane
Scottsdale, AZ 85260",17:00,,,,,,,,,,,17:00,no,TRUE,Scottsdale,,TRUE,,4.5,,business,,,,,,,-111.9193845,17:00,,17:00,,,FALSE,,,,,,,,,,,,,8:00,,,,,,,,,,,
kGxG5jBIo3CW7sXBbe8XxA,,,,,,,,,,Arts & Entertainment;Cinema,33.5837018,,,,,,,,,,,Harkins Theatres: Shea 14,,,,,,,,,,,,,,,42,,AZ,,,,,,,"7354 E Shea Blvd
Scottsdale, AZ 85260",,,,,,,,,,,,,,TRUE,Scottsdale,,,,3.5,,business,,,,,,,-111.9224533,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
DipHpgCkFi6GgOJEMO5kxg,,,,,,,,,,Banks & Credit Unions;Financial Services,33.612191,,,,,,,,,,,Desert Schools Federal Creditn Union,,,,,,,,,,,,,,,4,,AZ,,,,,,,"13875 N Northsight Blvd
Scottsdale, AZ 85260",,,,,,,,,,,,,,TRUE,Scottsdale,,,,2.5,,business,,,,,,,-111.895409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
